#,Name,Type,Title,Outlet,Semester
209,"Bleeke, Marian",Journal Publication,Ivory and Whiteness,Different Visions: ,Fall 2020
210,"Bleeke, Marian",Presentation,The Ordinariness of Ivory in the Gothic Age,International Congress on Medieval Studies,Spring 2021
211,"Bleeke, Marian",Journal Publication,"He was a Manly Man, to be an (Arch)Bishop Able:  Transi tombs and Masculinity in Later Medieval England",Different Visions,Spring 2022
212,"Bleeke, Marian",Chapter,"Ivories in French Royal Inventories, 1325-1422: Precious Objects of the Gothic Age?",Lost Artifacts from Medieval England and France,Spring 2022
213,"Bleeke, Marian",Review,"Review of Ivan Foletti, et al., eds., Migrating Art Historians on the Sacred Ways (Rome: Masaryk University Press, 2018.  ",Speculum ,Spring 2022
214,"Bleeke, Marian",Presentation,"Madder, Matter, and Martix: Stained Ivory Virgins from the 14th C.","Journée d’étude : « Meta, Matrix, Mater. Les métaphores de la matrice à la Renaissance »",Summer 2022
215,"Boerner, G Valentin",Journal Publication,Rad51-mediated interhomolog recombination during budding yeast meiosis is promoted by the meiotic recombination checkpoint and the conserved Pif1 helicase,PLoS genetics,Fall 2022
216,"Boerner, G Valentin",Journal Publication,Meiosis in budding yeast,Genetics,Spring 2023
217,"Borski, Russell D",Creative Production,Blithe Spirit,The Outcalt Theatre,Fall 2021
218,"Borski, Russell D",Creative Production,The Gentile Villainy of Richard III,The Outcalt Theatre,Spring 2022
219,"Borski, Russell D",Creative Production,She Loves Me,The Helen Theatre,Spring 2022
220,"Borski, Russell D",Creative Performance,"Production Design (Sets/Props/Lighting/Costuming) for ""BARE""",Musical,Spring 2023
221,"Borski, Russell D",Creative Production,"Designed Lighting for ""GHOST"", a musical at Beck Center for the Arts",Beck Center for the Arts,Spring 2023
222,"Borski, Russell D",Creative Production,"Specialized Propping for ""SKIN OF OUR TEETH""",Outcalt Theatre @ Playhouse Square,Spring 2023
223,"Borski, Russell D",Creative Performance,"Film Production Designer/ Scenic/Props and Lighting Designer for ""VERA STARK""",Mainstage production,Spring 2023
224,"Bowen, Chieh-Chen",Poster Presentation,COVID uncertainties among international adult learners: A needs assessment,69th Annual AAACE Conference,Summer 2020
225,"Bowen, Chieh-Chen",Poster Presentation,MTurk in Action: Problems with Repeated Participation and Participant Dishonesty,SIOP Annual Conference,Summer 2020
226,"Bowen, Chieh-Chen",Journal Publication,How Job Applicants Perceive Different Types of SNW Screening and their Behavioral Intention to Pursue Employment.,Computer in Human Behavior Reports,Spring 2021
227,"Boyd, Warren Christopher",Review,"Review of ""What is a Chemical Element? A Collection of Essays by Chemists, Philosophers, Historians, and Educators,"" by Eric Scerri and Elena Ghibaudi, Eds., Oxford University Press, 2020","American Chemical Society, History of Chemistry Division",Summer 2021
228,"Boyd, Warren Christopher",Journal Publication,Stable isotope dilution mass spectrometry quantification of hydrogen sulfide and thiols in biological matrices,Redox Biology,Summer 2022
229,"Boyd, Warren Christopher",Journal Publication,"A Novel Ibuprofen Derivative and Its Complexes: Physicochemical Characterization, DFT Modeling, Docking, In Vitro Anti-Inflammatory Studies, and DNA Interaction",Molecules,Fall 2022
230,"Brentar, John M",Chapter,Sections 12.2-12.4,"A Guide to Rhetoric, Genre, and Success in First-Year Writing",Summer 2021
231,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble pre-recorded concert broadcast,concert,Spring 2021
232,"Browning, Birch P",Creative Performance,Cleveland Winds Chamber Ensembles,Silver Hall Concert Series,Spring 2021
233,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble pre-recorded concert broadcast,Concert,Spring 2021
234,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Performance for OMEA D4 & D7 Honors Festival Students,Fall 2021
235,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Concert,Fall 2021
236,"Browning, Birch P",Creative Performance,OMEA Districts 4 & 7 Honor Band 2,OMEA Districts 4 & 7 Honors Festival,Fall 2021
237,"Browning, Birch P",Creative Performance,CSU Alumni and Friends Band,Concert,Fall 2021
238,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Concert,Fall 2021
239,"Browning, Birch P",Creative Performance,Cleveland Winds,Concert,Fall 2021
240,"Browning, Birch P",Creative Performance,"CSU Symphonic Wind Ensemble, along with soloists and chamber ensembles",concert performance,Spring 2022
241,"Browning, Birch P",Creative Performance,OMEA District 3 Honor Band,Clinic and concert,Spring 2022
242,"Browning, Birch P",Creative Performance,Cleveland Winds,Concert,Spring 2022
243,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Concert,Spring 2022
244,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Concert,Spring 2022
245,"Browning, Birch P",Creative Performance,"

OMEA Districts IV & VII Honors Festival 

",Guest conduct honor ensemble,Fall 2022
246,"Browning, Birch P",Presentation,"Emirror: A Novel Approach to Preservice Microteaching Observation, Feedback and Reflection ",National Association for Music Education National Conference,Fall 2022
247,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble and Cleveland Winds,Concert,Fall 2022
248,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble and CSU Alumni and Friends Band,Concert,Fall 2022
249,"Browning, Birch P",Creative Performance,Cleveland Winds Concert,Concert,Spring 2023
250,"Browning, Birch P",Presentation,"

Expert Performer Radar: Implications for ensemble instruction

",College Band Directors National Assocation - National Conference,Spring 2023
251,"Browning, Birch P",Creative Performance,CSU Symphonic Wind Ensemble,Concert,Spring 2023
252,"Browning, Birch P",Creative Performance,CSU Band,Concert,Spring 2023
253,"Burrell, Julie M",Journal Publication,“Reinventing Reconstruction and Scripting Civil Rights in Theodore Ward’s Our Lan’.” ,Theatre History Studies,Fall 2020
254,"Burrell, Julie M",Journal Publication,"""Postindustrial Futurities in Contemporary Black Feminist Theatre""","Frontiers, a Women Studies Journal",Summer 2021
255,"Bynum, Thomas L",Presentation,“13th Amendment and the Origins of Felony Disfranchisement Laws”,Project 1619 - Looking Back to Move Forward,Summer 2020
256,"Bynum, Thomas L",Presentation,“Social Justice in Higher Education”,Project 400 Conference: Confronting the Twin Pandemics: COVID-19 and Racial Injustice,Spring 2021
257,"Capanegra, Ana I",Presentation,“Reactions to the Training of Blended Teaching” ,Association of Teacher Educators,Summer 2021
258,"Capanegra, Ana I",Journal Publication,Examining urban novice college Spanish learners’ impressions of hybrid teaching,AJAL,Summer 2021
259,"Capanegra, Ana I",Journal Publication, An examination of the reactions of FL Spanish instructors and teaching assistants to hybrid teaching training,Argentinian Journal in Applied Linguistics,Summer 2021
260,"Capanegra, Ana I",Book,Interactuando Libro de recursos para clases de conversación,,Spring 2022
261,"Carnell, Rachel K",Other,"“Moderation After a Divisive Election: Lessons from Britain’s 18th Century,” 	",The Globalist ,Fall 2020
262,"Carnell, Rachel K",Other,“Donald Trump: Dreaming of King James II’s Court in Exile?” , The Globalist,Fall 2020
263,"Carnell, Rachel K",Other,A Divisive 1710 Election Reveals the Power of Political Pragmatism,The Plain Dealer ,Fall 2020
264,"Carnell, Rachel K",Book,"Backlash: Libel, Populism, Impeachment in the Reign of Queen Anne",University of Virginia,Fall 2020
265,"Carnell, Rachel K",Other,"Impeachment and Electoral Politics: Lessons from a 1710 Impeachment Trial.”  	",Inside Sources ,Spring 2021
266,"Carnell, Rachel K",Book,Stewardship and the Future of the Planet: Promise and Paradox,Routledge,Spring 2021
267,"Carnell, Rachel K",Chapter,"“Joseph Browne, The Secret History of Queen Zarah”; “Delarivier Manley: The New  Atalantis; Memoirs of Europe, Towards the Close of the Eighth Century; The Adventures of Rivella; The Power of Love.”","The Cambridge Guide to the Eighteenth-Century Novel, 1660-1820",Summer 2021
268,"Carnell, Rachel K",Presentation,“Daniel Defoe’s Cosmopolitan but Secular Quakers.” ,Annual Conference,Summer 2021
269,"Carnell, Rachel K",Chapter,“Eliza Haywood and the Deluded Heroine Plot”,A Spy on Eliza Haywood:  Addresses to a Multifarious Writer,Spring 2022
270,"Carnell, Rachel K",Chapter,Delarivier Manley: Satire as Conversation,British Women Satirists in the Long Eighteenth Century,Spring 2022
271,"Carnell, Rachel K",Presentation,“Satiric Hybridity in Letters Writen by Mrs. Manley (1696)” ,American Society for Eighteenth-Century Studies.,Spring 2022
272,"Carnell, Rachel K",Presentation,"“Interdisciplinarity, Eighteenth-century Mathematics, and Contemporary University Administration.” BSECS Lecture Response Panel, ",American Society for Eighteenth-Century Studies ,Spring 2022
273,"Chang, Angelin",Creative Performance,Performanxe,Worldwide Afro Network,Summer 2020
274,"Chang, Angelin",Creative Performance,H4 Summit: Arts for Peace,United Nations 17,Fall 2020
275,"Chang, Angelin",Creative Performance,Piano Performance,United Nations 17 - H4 Summit Arts for Peace,Fall 2020
276,"Chang, Angelin",Presentation,Chair,IAPSS Asia,Fall 2020
277,"Chang, Angelin",Presentation,Podcast Interview,The Joyride ,Fall 2020
278,"Chang, Angelin",Presentation,GRAMMY District Advocacy,Senator Todd Young,Fall 2020
279,"Chang, Angelin",Presentation,UN75 Consultation,IAPSS Asia Youth and Civic Engagement,Fall 2020
280,"Chang, Angelin",Presentation,United Nations: UN75 Consultation,"YOUTH & CIVIC ENGAGEMENT:  United Nations: UN75 | Research Committee on Asian and Pacific Studies, International Political Science Association (IPSA - RC 18) | International Association for Political Science Students (IAPSS) Asia",Fall 2020
281,"Chang, Angelin",Presentation,GRAMMY Advocacy,Senator Mike Braun,Fall 2020
282,"Chang, Angelin",Presentation,Creating a 21st Century Piano Work,Music Teachers National Association - National Conference,Spring 2021
283,"Chang, Angelin",Creative Performance,Keynote Presenter,Johns Hopkins University Heritage 365 Speaker Series - APIDA Heritage Celebration,Spring 2021
284,"Chang, Angelin",Presentation,Asian-American Listening Session,C|M|LAW ,Spring 2021
285,"Chang, Angelin",Presentation,Creating a 21st-Century Piano Work,MTNA,Spring 2021
286,"Chang, Angelin",Presentation,Women in Music Summit: Innovators and Trailblazers,2021 Women in Music Summit,Spring 2021
287,"Chang, Angelin",Presentation,Creating a 21st Century Piano Work,MTNA National Conference,Spring 2021
288,"Chang, Angelin",Presentation,Entertainment Law Today: A Snapshot of the Industry,10TH ANNUAL ENTERTAINMENT AND SPORTS LAW SYMPOSIUM,Spring 2021
289,"Chang, Angelin",Presentation,Chief Guest Presenter,International Webinar on Coping up with COVID-19 Pandemic: Challenges before the Administration and Civil Society,Spring 2021
290,"Chang, Angelin",Presentation,Congress Session Chair,RC18.05 Poverty Alleviation and Local Governance in China,Summer 2021
291,"Chang, Angelin",Creative Production,"RC18.13 Energy, Science and Soft Power Diplomacy",IPSA World Congress,Summer 2021
292,"Chang, Angelin",Presentation,RC18.16 Contemporary Concerns for Developing Countries in Asia,IPSA World Congress,Summer 2021
293,"Chang, Angelin",Presentation,Discussant RC18.01 Japanese External Relations outside East Asia,IPSA World Congress,Summer 2021
294,"Chang, Angelin",Presentation,Congress Session Chair,"""RC18.09 Contemporary Nationalism, Populism and its Reflections on Foreign Policy: A Blueprint for Near East, Central Asia a nd Southeast Asia""",Summer 2021
295,"Chang, Angelin",Presentation,Congress Session Chair,RC18.02 China’s Century: Domestic and International Economic Interests,Summer 2021
296,"Chang, Angelin",Presentation,Convenor,"""RC18.17 Political and Security Interests in Northeast Asia: How China, Japan and South Korea Deal With Security and Political Issues in the 21st Century""",Summer 2021
297,"Chang, Angelin",Presentation,Congress Session Chair,"""RC18.03 The Impact of Asia and the Pacific on World Politics: International Relations in Asia and the Pacific""",Summer 2021
298,"Chang, Angelin",Presentation,Congress Session Chair,"""RC18.15 Nationalism, Democratic Features and Emerging Trends Related to Japan""",Summer 2021
299,"Chang, Angelin",Presentation,Congress Session Chair,"""RC18.06 Southeast Asia: Politics, Economy, Strategic Competition and Power Rivalry""",Summer 2021
300,"Chang, Angelin",Presentation,Rapid Results Piano Masterclass,Dorothy Taubman (1917-2013) - evolution or revolution?,Summer 2021
301,"Chang, Angelin",Presentation,Co-Chair,RC18.04 Asia in World Politics,Summer 2021
302,"Chang, Angelin",Presentation,Congress Session Chair,"""RC18.12 Philippine Political Science Association (PPSA) Panel: Contemporary Issues and Challenges for the Filipino Nation-State""",Summer 2021
303,"Chang, Angelin",Presentation,Convenor,"""RC18.07 International and Inter-Civilizational Interaction in Inner Asia: Between Globalization and Localization""",Summer 2021
304,"Chang, Angelin",Presentation,Presentation Speaker for the Cleveland International Piano Competition,Cleveland International Piano Competition,Summer 2021
305,"Chang, Angelin",Creative Production,"""RC18.14 Politics in the Indian Subcontinent: Opportunities, Barriers and Challenges""",IPSA World Congress,Summer 2021
306,"Chang, Angelin",Presentation,RC18.10 Nationalism in Contemporary China: The New Silk Road,International Political Science Association World Congress,Summer 2021
307,"Chang, Angelin",Presentation,RC18.08 Civil Society and (Local) Governance,IPSA World Congress,Summer 2021
308,"Chang, Angelin",Creative Performance,Hear Her Roar,Newark Arts Festival,Summer 2021
309,"Chang, Angelin",Creative Performance,Keyboard/Jazz/Composition Masterclass,New music collaboration,Summer 2021
310,"Chang, Angelin",Presentation,RC18.11 The Transformation of Japanese Politics: Political Institutions and Policy Formulation,International Political Science Association World Congress,Summer 2021
311,"Chang, Angelin",Presentation,Industry Leader,Leadership Music,Summer 2021
312,"Chang, Angelin",Presentation,Featured Speaker – Chopin Etudes,Cleveland International Piano Competition ,Fall 2021
